person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,person_age_bin,person_income_bin,_row_id 
24,30300,MORTGAGE,0.0,MEDICAL,A,5000,7.74,0,0.17,N,2.0,18-25,"(3999.999, 35000.0]",2181
25,53000,RENT,10.0,DEBTCONSOLIDATION,A,13500,6.99,0,0.25,N,3.0,18-25,"(49000.0, 63000.0]",2182
24,57000,RENT,0.0,PERSONAL,A,13500,6.92,0,0.24,N,2.0,18-25,"(49000.0, 63000.0]",2183
24,57772,RENT,6.0,VENTURE,C,13500,13.99,0,0.23,N,2.0,18-25,"(49000.0, 63000.0]",2184
25,60000,RENT,9.0,DEBTCONSOLIDATION,A,13500,7.49,0,0.23,N,2.0,18-25,"(49000.0, 63000.0]",2185
22,68000,RENT,6.0,DEBTCONSOLIDATION,B,13500,10.62,0,0.2,N,4.0,18-25,"(63000.0, 86000.0]",2186
24,68000,RENT,3.0,EDUCATION,B,13500,12.21,0,0.2,N,2.0,18-25,"(63000.0, 86000.0]",2187
26,71000,RENT,5.0,MEDICAL,B,13500,12.69,0,0.19,N,3.0,26-35,"(63000.0, 86000.0]",2188
26,77508,RENT,10.0,VENTURE,C,13500,12.87,0,0.17,Y,2.0,26-35,"(63000.0, 86000.0]",2189
25,30576,MORTGAGE,5.0,DEBTCONSOLIDATION,A,10000,6.03,0,0.33,N,4.0,18-25,"(3999.999, 35000.0]",2190
26,100000,RENT,0.0,PERSONAL,A,13500,7.14,0,0.14,N,3.0,26-35,"(86000.0, 138000.0]",2191
26,140250,RENT,0.0,VENTURE,A,13500,5.99,0,0.07,N,3.0,26-35,"(138000.0, 140250.0]",2192
23,35000,RENT,6.0,DEBTCONSOLIDATION,B,13475,10.65,1,0.39,N,3.0,18-25,"(3999.999, 35000.0]",2193
23,30652,MORTGAGE,4.0,DEBTCONSOLIDATION,D,6000,14.54,1,0.2,Y,2.0,18-25,"(3999.999, 35000.0]",2194
23,29000,RENT,1.0,VENTURE,C,13475,14.26,1,0.44000000000000006,Y,4.0,18-25,"(3999.999, 35000.0]",2195
23,29000,RENT,4.0,MEDICAL,D,13450,12.61,1,0.44000000000000006,N,3.0,18-25,"(3999.999, 35000.0]",2196
24,35000,RENT,8.0,MEDICAL,B,13400,10.99,1,0.38,N,3.0,18-25,"(3999.999, 35000.0]",2197
26,38000,RENT,3.0,EDUCATION,B,13400,9.99,1,0.35,N,2.0,26-35,"(35000.0, 49000.0]",2198
25,30720,MORTGAGE,3.0,VENTURE,B,2000,11.12,0,0.07,N,2.0,18-25,"(3999.999, 35000.0]",2199
22,50000,RENT,0.0,DEBTCONSOLIDATION,D,13350,14.59,1,0.27,N,2.0,18-25,"(49000.0, 63000.0]",2200
24,33000,RENT,2.0,DEBTCONSOLIDATION,A,13300,7.66,1,0.4,N,4.0,18-25,"(3999.999, 35000.0]",2201
24,39875,RENT,7.0,PERSONAL,D,13300,16.0,1,0.33,Y,4.0,18-25,"(35000.0, 49000.0]",2202
23,54000,RENT,5.0,VENTURE,D,13275,17.58,0,0.25,Y,2.0,18-25,"(49000.0, 63000.0]",2203
25,24000,RENT,3.0,VENTURE,B,13250,10.37,1,0.44000000000000006,N,2.0,18-25,"(3999.999, 35000.0]",2204
23,30873,MORTGAGE,8.0,EDUCATION,B,4200,10.99,0,0.14,N,4.0,18-25,"(3999.999, 35000.0]",2205
22,30000,RENT,4.0,DEBTCONSOLIDATION,E,13250,16.4,1,0.44,Y,3.0,18-25,"(3999.999, 35000.0]",2206
22,33300,RENT,0.0,DEBTCONSOLIDATION,B,13250,10.99,1,0.4,N,4.0,18-25,"(3999.999, 35000.0]",2207
26,37500,RENT,6.0,DEBTCONSOLIDATION,C,13250,13.49,1,0.35,Y,3.0,26-35,"(35000.0, 49000.0]",2208
23,38400,RENT,1.0,VENTURE,B,13250,10.99,1,0.35,N,4.0,18-25,"(35000.0, 49000.0]",2209
26,40000,RENT,3.0,PERSONAL,B,13250,11.71,1,0.33,N,2.0,26-35,"(35000.0, 49000.0]",2210
25,40000,RENT,9.0,PERSONAL,D,13250,10.99,1,0.33,N,3.0,18-25,"(35000.0, 49000.0]",2211
26,35000,RENT,5.0,VENTURE,C,13225,13.49,1,0.38,Y,3.0,26-35,"(3999.999, 35000.0]",2212
22,40000,RENT,6.0,PERSONAL,D,13225,16.77,1,0.33,Y,2.0,18-25,"(35000.0, 49000.0]",2213
23,30996,OWN,2.0,VENTURE,B,5000,11.86,0,0.16,N,2.0,18-25,"(3999.999, 35000.0]",2214
24,30996,OWN,4.0,EDUCATION,A,8000,7.51,0,0.26,N,3.0,18-25,"(3999.999, 35000.0]",2215
22,31500,RENT,5.0,EDUCATION,B,13200,11.71,1,0.42,N,4.0,18-25,"(3999.999, 35000.0]",2216
23,44248,RENT,4.0,EDUCATION,A,13200,10.99,0,0.3,N,2.0,18-25,"(35000.0, 49000.0]",2217
25,46596,RENT,2.0,DEBTCONSOLIDATION,B,13200,12.53,0,0.28,N,4.0,18-25,"(35000.0, 49000.0]",2218
24,60000,RENT,1.0,PERSONAL,A,13200,6.62,0,0.22,N,4.0,18-25,"(49000.0, 63000.0]",2219
22,60000,RENT,0.0,PERSONAL,A,13200,8.49,0,0.22,N,3.0,18-25,"(49000.0, 63000.0]",2220
26,31000,MORTGAGE,9.0,HOMEIMPROVEMENT,A,15000,7.9,1,0.44000000000000006,N,4.0,26-35,"(3999.999, 35000.0]",2221
26,54000,RENT,0.0,PERSONAL,D,13200,14.91,1,0.24,Y,2.0,26-35,"(49000.0, 63000.0]",2222
22,62000,RENT,5.0,VENTURE,A,13200,10.99,0,0.21,N,4.0,18-25,"(49000.0, 63000.0]",2223
21,31000,MORTGAGE,5.0,PERSONAL,A,6000,7.51,0,0.19,N,4.0,18-25,"(3999.999, 35000.0]",2224
24,72000,RENT,3.0,HOMEIMPROVEMENT,A,13200,7.29,0,0.18,N,3.0,18-25,"(63000.0, 86000.0]",2225
23,75000,RENT,3.0,VENTURE,A,13200,6.17,0,0.18,N,4.0,18-25,"(63000.0, 86000.0]",2226
25,76000,RENT,4.0,EDUCATION,C,13200,12.23,0,0.17,N,4.0,18-25,"(63000.0, 86000.0]",2227
25,31000,OWN,8.0,PERSONAL,A,12000,10.99,0,0.39,N,3.0,18-25,"(3999.999, 35000.0]",2228
21,31000,MORTGAGE,5.0,EDUCATION,A,7500,5.42,0,0.24,N,4.0,18-25,"(3999.999, 35000.0]",2229
26,80952,RENT,6.0,EDUCATION,D,13200,16.77,0,0.16,N,4.0,26-35,"(63000.0, 86000.0]",2230
24,71040,RENT,1.0,VENTURE,A,13100,7.49,0,0.18,N,2.0,18-25,"(63000.0, 86000.0]",2231
24,31000,MORTGAGE,8.0,EDUCATION,A,5000,5.42,0,0.16,N,2.0,18-25,"(3999.999, 35000.0]",2232
25,31000,MORTGAGE,4.0,HOMEIMPROVEMENT,A,5200,5.42,0,0.17,N,4.0,18-25,"(3999.999, 35000.0]",2233
25,31000,MORTGAGE,7.0,HOMEIMPROVEMENT,A,6000,7.66,0,0.19,N,2.0,18-25,"(3999.999, 35000.0]",2234
24,135000,RENT,8.0,PERSONAL,A,13050,10.99,0,0.1,N,3.0,18-25,"(86000.0, 138000.0]",2235
21,24000,RENT,2.0,VENTURE,D,13000,15.7,1,0.44000000000000006,Y,3.0,18-25,"(3999.999, 35000.0]",2236
24,31000,MORTGAGE,8.0,HOMEIMPROVEMENT,A,8000,5.42,0,0.26,N,4.0,18-25,"(3999.999, 35000.0]",2237
21,24000,RENT,5.0,DEBTCONSOLIDATION,C,13000,12.87,1,0.44000000000000006,N,2.0,18-25,"(3999.999, 35000.0]",2238
24,31000,MORTGAGE,8.0,PERSONAL,D,9000,14.84,1,0.29,Y,4.0,18-25,"(3999.999, 35000.0]",2239
25,31000,MORTGAGE,4.0,VENTURE,B,10000,10.38,0,0.32,N,4.0,18-25,"(3999.999, 35000.0]",2240
26,28000,RENT,10.0,MEDICAL,D,13000,16.29,1,0.44000000000000006,Y,3.0,26-35,"(3999.999, 35000.0]",2241
25,28000,RENT,10.0,PERSONAL,A,13000,7.9,1,0.44000000000000006,N,3.0,18-25,"(3999.999, 35000.0]",2242
26,28800,RENT,0.0,HOMEIMPROVEMENT,D,13000,14.46,1,0.44000000000000006,N,2.0,26-35,"(3999.999, 35000.0]",2243
25,31000,MORTGAGE,2.0,PERSONAL,B,12250,11.36,1,0.4,N,3.0,18-25,"(3999.999, 35000.0]",2244
22,30000,RENT,2.0,VENTURE,C,13000,13.11,1,0.43,Y,3.0,18-25,"(3999.999, 35000.0]",2245
21,31200,RENT,0.0,EDUCATION,C,13000,13.11,1,0.42,Y,2.0,18-25,"(3999.999, 35000.0]",2246
26,33800,RENT,4.0,EDUCATION,C,13000,13.57,1,0.38,N,4.0,26-35,"(3999.999, 35000.0]",2247
26,34000,RENT,2.0,MEDICAL,B,13000,9.63,1,0.38,N,2.0,26-35,"(3999.999, 35000.0]",2248
25,35000,RENT,5.0,MEDICAL,C,13000,13.22,1,0.37,N,2.0,18-25,"(3999.999, 35000.0]",2249
24,36000,RENT,8.0,EDUCATION,D,13000,17.27,1,0.36,N,4.0,18-25,"(35000.0, 49000.0]",2250
22,31000,MORTGAGE,1.0,DEBTCONSOLIDATION,C,5000,13.79,0,0.16,N,4.0,18-25,"(3999.999, 35000.0]",2251
24,36000,RENT,7.0,DEBTCONSOLIDATION,A,13000,7.29,1,0.36,N,3.0,18-25,"(35000.0, 49000.0]",2252
26,31000,MORTGAGE,5.0,EDUCATION,B,4000,10.33,0,0.13,N,2.0,26-35,"(3999.999, 35000.0]",2253
22,31000,MORTGAGE,0.0,MEDICAL,C,3000,12.54,0,0.1,N,3.0,18-25,"(3999.999, 35000.0]",2254
23,30000,RENT,4.0,DEBTCONSOLIDATION,C,13000,13.57,1,0.43,Y,2.0,18-25,"(3999.999, 35000.0]",2255
22,36000,RENT,6.0,DEBTCONSOLIDATION,B,13000,11.14,1,0.36,N,4.0,18-25,"(35000.0, 49000.0]",2256
23,31000,MORTGAGE,6.0,EDUCATION,B,18500,10.99,0,0.44000000000000006,N,4.0,18-25,"(3999.999, 35000.0]",2257
24,37000,RENT,3.0,EDUCATION,B,13000,10.25,1,0.35,N,4.0,18-25,"(35000.0, 49000.0]",2258
23,31164,MORTGAGE,7.0,DEBTCONSOLIDATION,A,4500,6.62,0,0.14,N,2.0,18-25,"(3999.999, 35000.0]",2259
23,38000,RENT,4.0,EDUCATION,D,13000,10.99,1,0.34,N,4.0,18-25,"(35000.0, 49000.0]",2260
23,38400,RENT,5.0,EDUCATION,B,13000,11.71,1,0.34,N,3.0,18-25,"(35000.0, 49000.0]",2261
25,38400,RENT,0.0,DEBTCONSOLIDATION,B,13000,10.74,1,0.34,N,3.0,18-25,"(35000.0, 49000.0]",2262
26,31200,MORTGAGE,6.0,PERSONAL,A,9250,7.9,0,0.3,N,2.0,26-35,"(3999.999, 35000.0]",2263
22,39000,RENT,5.0,DEBTCONSOLIDATION,B,13000,11.83,1,0.33,N,4.0,18-25,"(35000.0, 49000.0]",2264
25,40000,RENT,9.0,PERSONAL,B,13000,10.99,1,0.33,N,3.0,18-25,"(35000.0, 49000.0]",2265
24,40000,RENT,5.0,DEBTCONSOLIDATION,C,13000,14.26,1,0.33,N,3.0,18-25,"(35000.0, 49000.0]",2266
25,31200,MORTGAGE,9.0,HOMEIMPROVEMENT,D,2400,17.58,1,0.08,Y,4.0,18-25,"(3999.999, 35000.0]",2267
21,40800,RENT,3.0,MEDICAL,C,13000,13.57,1,0.32,Y,2.0,18-25,"(35000.0, 49000.0]",2268
22,31200,MORTGAGE,3.0,VENTURE,B,3200,10.99,0,0.1,N,2.0,18-25,"(3999.999, 35000.0]",2269
26,36000,RENT,6.0,DEBTCONSOLIDATION,A,13000,5.99,1,0.36,N,4.0,26-35,"(35000.0, 49000.0]",2270
21,42000,RENT,5.0,EDUCATION,D,13000,15.31,1,0.31,N,3.0,18-25,"(35000.0, 49000.0]",2271
22,43000,RENT,6.0,EDUCATION,C,13000,12.87,0,0.3,Y,4.0,18-25,"(35000.0, 49000.0]",2272
22,37200,RENT,0.0,VENTURE,E,13000,16.0,1,0.35,N,2.0,18-25,"(35000.0, 49000.0]",2273
23,44000,RENT,1.0,EDUCATION,C,13000,13.47,0,0.3,N,2.0,18-25,"(35000.0, 49000.0]",2274
23,44100,RENT,8.0,MEDICAL,A,13000,8.9,0,0.29,N,4.0,18-25,"(35000.0, 49000.0]",2275
24,39000,RENT,4.0,EDUCATION,B,13000,10.75,1,0.33,N,4.0,18-25,"(35000.0, 49000.0]",2276
23,31200,MORTGAGE,7.0,DEBTCONSOLIDATION,B,7550,9.99,0,0.24,N,4.0,18-25,"(3999.999, 35000.0]",2277
24,46000,RENT,8.0,PERSONAL,B,13000,10.99,0,0.28,N,3.0,18-25,"(35000.0, 49000.0]",2278
25,31200,MORTGAGE,3.0,MEDICAL,A,11200,5.42,0,0.36,N,2.0,18-25,"(3999.999, 35000.0]",2279
24,46540,RENT,5.0,VENTURE,D,13000,10.99,0,0.28,Y,2.0,18-25,"(35000.0, 49000.0]",2280
25,31200,MORTGAGE,9.0,DEBTCONSOLIDATION,A,6000,5.79,0,0.19,N,4.0,18-25,"(3999.999, 35000.0]",2281
22,48000,RENT,1.0,MEDICAL,B,13000,9.99,0,0.27,N,2.0,18-25,"(35000.0, 49000.0]",2282
22,31200,MORTGAGE,4.0,MEDICAL,A,2000,7.29,0,0.06,N,3.0,18-25,"(3999.999, 35000.0]",2283
26,48000,RENT,0.0,DEBTCONSOLIDATION,B,13000,11.26,0,0.27,N,3.0,26-35,"(35000.0, 49000.0]",2284
23,49000,RENT,0.0,PERSONAL,A,13000,6.17,0,0.27,N,4.0,18-25,"(35000.0, 49000.0]",2285
23,44000,RENT,7.0,DEBTCONSOLIDATION,D,13000,16.29,1,0.3,N,3.0,18-25,"(35000.0, 49000.0]",2286
22,20640,RENT,0.0,EDUCATION,C,2500,12.68,0,0.12,N,3.0,18-25,"(3999.999, 35000.0]",2287
26,31200,MORTGAGE,4.0,HOMEIMPROVEMENT,A,8400,7.51,0,0.27,N,3.0,26-35,"(3999.999, 35000.0]",2288
25,21600,RENT,4.0,EDUCATION,A,2500,5.99,0,0.12,N,3.0,18-25,"(3999.999, 35000.0]",2289
22,21996,RENT,0.0,MEDICAL,B,2500,11.89,0,0.11,N,2.0,18-25,"(3999.999, 35000.0]",2290
21,22000,RENT,4.0,DEBTCONSOLIDATION,A,2500,7.14,0,0.11,N,4.0,18-25,"(3999.999, 35000.0]",2291
22,31200,MORTGAGE,2.0,DEBTCONSOLIDATION,A,1050,7.51,1,0.03,N,4.0,18-25,"(3999.999, 35000.0]",2292
23,22000,RENT,0.0,VENTURE,A,2500,7.51,0,0.11,N,2.0,18-25,"(3999.999, 35000.0]",2293
24,22000,RENT,0.0,DEBTCONSOLIDATION,B,2500,9.76,0,0.11,N,2.0,18-25,"(3999.999, 35000.0]",2294
21,22200,RENT,2.0,PERSONAL,D,2500,16.29,1,0.11,N,4.0,18-25,"(3999.999, 35000.0]",2295
26,22406,RENT,5.0,PERSONAL,A,2500,6.76,1,0.11,N,4.0,26-35,"(3999.999, 35000.0]",2296
23,24000,RENT,0.0,EDUCATION,B,2500,11.71,0,0.1,N,2.0,18-25,"(3999.999, 35000.0]",2297
21,31200,MORTGAGE,2.0,EDUCATION,D,1000,14.59,0,0.03,N,2.0,18-25,"(3999.999, 35000.0]",2298
24,24000,RENT,1.0,MEDICAL,B,2500,10.74,0,0.1,N,3.0,18-25,"(3999.999, 35000.0]",2299
25,31200,MORTGAGE,0.0,EDUCATION,E,4750,10.99,1,0.15,N,2.0,18-25,"(3999.999, 35000.0]",2300
24,31200,OWN,8.0,PERSONAL,B,10000,12.18,0,0.32,N,2.0,18-25,"(3999.999, 35000.0]",2301
22,31200,MORTGAGE,6.0,VENTURE,A,3500,7.74,0,0.11,N,2.0,18-25,"(3999.999, 35000.0]",2302
22,24960,RENT,0.0,VENTURE,A,2500,7.51,0,0.1,N,2.0,18-25,"(3999.999, 35000.0]",2303
24,31200,MORTGAGE,2.0,EDUCATION,C,6700,14.26,0,0.21,Y,2.0,18-25,"(3999.999, 35000.0]",2304
25,24996,RENT,8.0,VENTURE,C,2500,12.98,0,0.1,N,4.0,18-25,"(3999.999, 35000.0]",2305
22,24996,RENT,0.0,MEDICAL,B,2500,10.99,1,0.1,N,3.0,18-25,"(3999.999, 35000.0]",2306
23,25000,RENT,0.0,PERSONAL,A,2500,6.91,0,0.1,N,2.0,18-25,"(3999.999, 35000.0]",2307
24,25000,RENT,5.0,MEDICAL,C,2500,13.48,0,0.1,Y,4.0,18-25,"(3999.999, 35000.0]",2308
22,25000,RENT,0.0,DEBTCONSOLIDATION,B,2500,11.14,0,0.1,N,3.0,18-25,"(3999.999, 35000.0]",2309
22,31215,OWN,4.0,EDUCATION,B,14000,9.91,0,0.44000000000000006,N,3.0,18-25,"(3999.999, 35000.0]",2310
26,31303,MORTGAGE,7.0,MEDICAL,A,12000,10.99,0,0.38,N,2.0,26-35,"(3999.999, 35000.0]",2311
22,31356,MORTGAGE,6.0,DEBTCONSOLIDATION,D,11225,10.99,1,0.36,Y,2.0,18-25,"(3999.999, 35000.0]",2312
25,26400,RENT,4.0,EDUCATION,B,2500,10.62,0,0.09,N,2.0,18-25,"(3999.999, 35000.0]",2313
21,26940,RENT,1.0,EDUCATION,A,2500,5.42,0,0.09,N,4.0,18-25,"(3999.999, 35000.0]",2314
26,27000,RENT,0.0,EDUCATION,C,2500,13.61,0,0.09,N,4.0,26-35,"(3999.999, 35000.0]",2315
25,27024,RENT,7.0,EDUCATION,E,2500,16.69,0,0.09,N,2.0,18-25,"(3999.999, 35000.0]",2316
25,31500,MORTGAGE,4.0,EDUCATION,A,8250,7.51,0,0.26,N,4.0,18-25,"(3999.999, 35000.0]",2317
26,27200,RENT,4.0,DEBTCONSOLIDATION,C,2500,13.49,0,0.09,N,4.0,26-35,"(3999.999, 35000.0]",2318
22,31500,MORTGAGE,2.0,VENTURE,A,14000,8.9,0,0.44,N,3.0,18-25,"(3999.999, 35000.0]",2319
22,31500,OWN,4.0,VENTURE,A,8000,6.03,0,0.25,N,2.0,18-25,"(3999.999, 35000.0]",2320
21,28200,RENT,2.0,DEBTCONSOLIDATION,D,2500,16.77,1,0.09,Y,2.0,18-25,"(3999.999, 35000.0]",2321
24,28500,RENT,3.0,DEBTCONSOLIDATION,B,2500,11.36,0,0.09,N,4.0,18-25,"(3999.999, 35000.0]",2322
24,29000,RENT,4.0,PERSONAL,B,2500,10.99,0,0.09,N,3.0,18-25,"(3999.999, 35000.0]",2323
25,29000,RENT,2.0,VENTURE,C,2500,12.84,1,0.09,N,3.0,18-25,"(3999.999, 35000.0]",2324
23,30000,RENT,7.0,MEDICAL,B,2500,9.88,0,0.08,N,2.0,18-25,"(3999.999, 35000.0]",2325
22,31500,MORTGAGE,3.0,VENTURE,B,4500,9.88,0,0.14,N,2.0,18-25,"(3999.999, 35000.0]",2326
24,31000,RENT,1.0,EDUCATION,D,2500,14.54,1,0.08,Y,3.0,18-25,"(3999.999, 35000.0]",2327
26,31200,RENT,4.0,VENTURE,B,2500,10.37,0,0.08,N,3.0,26-35,"(3999.999, 35000.0]",2328
21,31544,MORTGAGE,4.0,MEDICAL,A,2200,7.9,0,0.07,N,2.0,18-25,"(3999.999, 35000.0]",2329
23,31577,OWN,6.0,EDUCATION,A,2500,6.92,0,0.08,N,4.0,18-25,"(3999.999, 35000.0]",2330
21,32000,RENT,1.0,VENTURE,A,2500,7.4,0,0.08,N,3.0,18-25,"(3999.999, 35000.0]",2331
25,33000,RENT,6.0,DEBTCONSOLIDATION,B,2500,10.59,0,0.08,N,2.0,18-25,"(3999.999, 35000.0]",2332
23,33448,RENT,2.0,EDUCATION,C,2500,11.66,0,0.07,Y,2.0,18-25,"(3999.999, 35000.0]",2333
23,33500,RENT,2.0,EDUCATION,E,2500,15.68,1,0.07,Y,4.0,18-25,"(3999.999, 35000.0]",2334
21,34368,RENT,0.0,DEBTCONSOLIDATION,C,2500,12.87,0,0.07,Y,2.0,18-25,"(3999.999, 35000.0]",2335
21,31776,MORTGAGE,5.0,VENTURE,A,6000,8.9,0,0.19,N,3.0,18-25,"(3999.999, 35000.0]",2336
23,34800,RENT,7.0,EDUCATION,A,2500,6.39,0,0.07,N,2.0,18-25,"(3999.999, 35000.0]",2337
26,35000,RENT,2.0,MEDICAL,A,2500,8.9,0,0.07,N,3.0,26-35,"(3999.999, 35000.0]",2338
23,35000,RENT,0.0,DEBTCONSOLIDATION,A,2500,7.51,0,0.07,N,2.0,18-25,"(3999.999, 35000.0]",2339
24,29000,RENT,2.0,MEDICAL,D,2500,10.99,1,0.09,N,4.0,18-25,"(3999.999, 35000.0]",2340
22,30000,RENT,2.0,EDUCATION,A,2500,8.49,1,0.08,N,2.0,18-25,"(3999.999, 35000.0]",2341
21,30000,RENT,3.0,DEBTCONSOLIDATION,A,2500,7.14,1,0.08,N,4.0,18-25,"(3999.999, 35000.0]",2342
22,30000,RENT,0.0,EDUCATION,C,2500,13.16,1,0.08,Y,4.0,18-25,"(3999.999, 35000.0]",2343
25,31920,MORTGAGE,8.0,MEDICAL,C,4500,10.99,0,0.14,Y,2.0,18-25,"(3999.999, 35000.0]",2344
26,37000,RENT,2.0,VENTURE,A,2500,7.14,0,0.07,N,3.0,26-35,"(35000.0, 49000.0]",2345
26,37225,RENT,4.0,PERSONAL,C,2500,10.99,0,0.07,N,3.0,26-35,"(35000.0, 49000.0]",2346
26,31992,OTHER,0.0,VENTURE,A,6500,10.99,0,0.2,N,4.0,26-35,"(3999.999, 35000.0]",2347
25,32000,RENT,1.0,MEDICAL,E,2500,16.45,1,0.08,Y,2.0,18-25,"(3999.999, 35000.0]",2348
25,38060,RENT,9.0,DEBTCONSOLIDATION,B,2500,12.53,0,0.07,N,2.0,18-25,"(35000.0, 49000.0]",2349
23,39200,RENT,1.0,EDUCATION,A,2500,7.74,0,0.06,N,3.0,18-25,"(35000.0, 49000.0]",2350
23,32000,MORTGAGE,7.0,EDUCATION,B,10000,11.71,0,0.31,N,2.0,18-25,"(3999.999, 35000.0]",2351
24,40000,RENT,6.0,PERSONAL,C,2500,15.27,0,0.06,N,3.0,18-25,"(35000.0, 49000.0]",2352
25,40000,RENT,3.0,MEDICAL,B,2500,9.99,0,0.06,N,3.0,18-25,"(35000.0, 49000.0]",2353
23,40000,RENT,0.0,DEBTCONSOLIDATION,B,2500,10.99,0,0.06,N,2.0,18-25,"(35000.0, 49000.0]",2354
25,32000,MORTGAGE,8.0,DEBTCONSOLIDATION,A,5600,7.9,0,0.17,N,3.0,18-25,"(3999.999, 35000.0]",2355
22,34000,RENT,2.0,HOMEIMPROVEMENT,C,2500,13.57,1,0.07,Y,3.0,18-25,"(3999.999, 35000.0]",2356
22,35500,RENT,6.0,MEDICAL,D,2500,15.62,1,0.07,N,2.0,18-25,"(35000.0, 49000.0]",2357
24,36000,RENT,2.0,HOMEIMPROVEMENT,D,2500,16.77,1,0.07,N,3.0,18-25,"(35000.0, 49000.0]",2358
21,42000,RENT,5.0,MEDICAL,B,2500,9.99,0,0.06,N,2.0,18-25,"(35000.0, 49000.0]",2359
22,32000,MORTGAGE,0.0,EDUCATION,A,1700,7.9,0,0.05,N,4.0,18-25,"(3999.999, 35000.0]",2360
23,42000,RENT,0.0,EDUCATION,B,2500,11.49,0,0.06,N,2.0,18-25,"(35000.0, 49000.0]",2361
23,42000,RENT,4.0,EDUCATION,C,2500,13.61,0,0.06,N,4.0,18-25,"(35000.0, 49000.0]",2362
22,42000,RENT,0.0,VENTURE,C,2500,13.92,0,0.06,Y,3.0,18-25,"(35000.0, 49000.0]",2363
25,36228,RENT,4.0,MEDICAL,A,2500,7.66,1,0.07,N,2.0,18-25,"(35000.0, 49000.0]",2364
21,32000,MORTGAGE,4.0,PERSONAL,B,2500,11.71,1,0.08,N,3.0,18-25,"(3999.999, 35000.0]",2365
21,42500,RENT,0.0,DEBTCONSOLIDATION,B,2500,10.99,0,0.06,N,2.0,18-25,"(35000.0, 49000.0]",2366
26,43000,RENT,3.0,EDUCATION,C,2500,13.49,0,0.06,N,2.0,26-35,"(35000.0, 49000.0]",2367
22,37000,RENT,2.0,HOMEIMPROVEMENT,D,2500,17.49,1,0.07,N,3.0,18-25,"(35000.0, 49000.0]",2368
25,45000,RENT,5.0,MEDICAL,B,2500,12.69,0,0.06,N,4.0,18-25,"(35000.0, 49000.0]",2369
21,32000,MORTGAGE,4.0,MEDICAL,A,8000,5.99,0,0.25,N,3.0,18-25,"(3999.999, 35000.0]",2370
24,32000,MORTGAGE,5.0,HOMEIMPROVEMENT,A,6000,5.42,0,0.19,N,4.0,18-25,"(3999.999, 35000.0]",2371
23,32000,MORTGAGE,4.0,EDUCATION,A,2000,5.99,0,0.06,N,2.0,18-25,"(3999.999, 35000.0]",2372
22,45000,RENT,5.0,MEDICAL,C,2500,14.35,0,0.06,Y,2.0,18-25,"(35000.0, 49000.0]",2373
26,46000,RENT,10.0,DEBTCONSOLIDATION,A,2500,8.49,0,0.05,N,4.0,26-35,"(35000.0, 49000.0]",2374
26,46500,RENT,1.0,DEBTCONSOLIDATION,C,2500,14.72,0,0.05,Y,3.0,26-35,"(35000.0, 49000.0]",2375
26,47004,RENT,9.0,MEDICAL,D,2500,15.65,0,0.05,Y,3.0,26-35,"(35000.0, 49000.0]",2376
22,32000,MORTGAGE,3.0,EDUCATION,A,6000,8.49,0,0.19,N,2.0,18-25,"(3999.999, 35000.0]",2377
24,48000,RENT,4.0,EDUCATION,C,2500,13.35,0,0.05,N,4.0,18-25,"(35000.0, 49000.0]",2378
22,49500,RENT,7.0,MEDICAL,C,2500,14.27,0,0.05,Y,2.0,18-25,"(49000.0, 63000.0]",2379
26,32000,MORTGAGE,4.0,EDUCATION,A,4900,5.99,0,0.15,N,3.0,26-35,"(3999.999, 35000.0]",2380
22,45630,RENT,0.0,EDUCATION,E,2500,18.64,1,0.05,N,2.0,18-25,"(35000.0, 49000.0]",2381
23,51873,RENT,2.0,VENTURE,A,2500,10.99,0,0.05,N,3.0,18-25,"(49000.0, 63000.0]",2382
22,32000,MORTGAGE,4.0,EDUCATION,A,11050,7.49,0,0.35,N,2.0,18-25,"(3999.999, 35000.0]",2383
26,52000,RENT,6.0,DEBTCONSOLIDATION,C,2500,14.82,0,0.05,Y,2.0,26-35,"(49000.0, 63000.0]",2384
24,46180,RENT,1.0,VENTURE,C,2500,13.98,1,0.05,Y,3.0,18-25,"(35000.0, 49000.0]",2385
25,54000,RENT,4.0,PERSONAL,C,2500,13.98,0,0.05,N,2.0,18-25,"(49000.0, 63000.0]",2386
23,54000,RENT,7.0,EDUCATION,D,2500,16.32,0,0.05,Y,2.0,18-25,"(49000.0, 63000.0]",2387
25,32000,MORTGAGE,3.0,PERSONAL,B,15000,11.11,0,0.44000000000000006,N,4.0,18-25,"(3999.999, 35000.0]",2388
22,54996,RENT,6.0,DEBTCONSOLIDATION,C,2500,14.35,0,0.05,Y,4.0,18-25,"(49000.0, 63000.0]",2389
26,48996,RENT,8.0,DEBTCONSOLIDATION,D,2500,14.59,1,0.05,N,2.0,26-35,"(35000.0, 49000.0]",2390
25,55000,RENT,4.0,PERSONAL,A,2500,7.88,0,0.05,N,2.0,18-25,"(49000.0, 63000.0]",2391
22,55000,RENT,5.0,EDUCATION,B,2500,10.99,0,0.05,N,4.0,18-25,"(49000.0, 63000.0]",2392
